BHP,ULEZ,body,engine,fuel,mileage,owners,price,transmission,year,make,model,missing_BHP,sport,se,amg,tfsi,nav,tsi,tdi,premium,dci,m sport,sportback,edition,tech,crdi,tronic,cod,s line,bluetooth,leather,performance,2dr,3dr,4dr,5dr,dsg,speed,gti,gtd,gte,year_reg,age
242.0,ULEZ,Coupe,2.0,Petrol,30160,2.0,21750,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67 reg,3
289.0,ULEZ,Saloon,2.0,Hybrid ?? Petrol/Electric Plug-in,39836,2.0,17000,Automatic,2017,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66 reg,3
191.0,ULEZ,Estate,2.1,Diesel,49508,2.0,17000,Automatic,2017,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17 reg,3
168.0,ULEZ,Saloon,2.1,Diesel,25837,2.0,17175,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66 reg,3
181.0,ULEZ,Coupe,2.0,Petrol,14412,2.0,23125,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17 reg,3
201.0,ULEZ,Convertible,2.1,Diesel,17112,2.0,21200,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17 reg,3
168.0,ULEZ,Saloon,2.1,Diesel,19859,2.0,20650,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17 reg,3
134.0,ULEZ,Saloon,1.6,Diesel,32218,2.0,18050,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67 reg,3
168.0,ULEZ,Coupe,2.1,Diesel,12188,2.0,21375,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17 reg,3
168.0,ULEZ,Estate,2.1,Diesel,22543,2.0,17050,Automatic,2017,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
168.0,ULEZ,Estate,2.1,Diesel,49966,2.0,17250,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
289.0,ULEZ,Saloon,2.0,Hybrid ?? Petrol/Electric Plug-in,23327,2.0,21900,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17 reg,3
191.0,ULEZ,Saloon,2.1,Diesel,24925,2.0,18500,Automatic,2017,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17 reg,3
201.0,ULEZ,Saloon,2.1,Diesel,39509,2.0,20350,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67 reg,3
228.0,ULEZ,Saloon,2.1,Hybrid ?? Diesel/Electric,37301,2.0,19300,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67 reg,3
168.0,ULEZ,Saloon,2.1,Diesel,19897,2.0,17900,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67 reg,3
191.0,ULEZ,Estate,2.1,Diesel,29969,2.0,18400,Automatic,2017,Mercedes-Benz,C-Class,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,66 reg,3
289.0,ULEZ,Saloon,2.0,Hybrid ?? Petrol/Electric Plug-in,51962,2.0,17175,Automatic,2017,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17 reg,3
168.0,ULEZ,Convertible,2.1,Diesel,18742,2.0,22925,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17 reg,3
201.0,ULEZ,Saloon,2.1,Diesel,15369,2.0,18850,Automatic,2017,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67 reg,3
191.0,ULEZ,Saloon,2.1,Diesel,27881,2.0,21900,Automatic,2017,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17 reg,3
168.0,ULEZ,Saloon,2.1,Diesel,17350,2.0,20250,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17 reg,3
289.0,ULEZ,Saloon,2.0,Hybrid ?? Petrol/Electric Plug-in,21860,2.0,19000,Automatic,2017,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66 reg,3
201.0,ULEZ,Saloon,2.1,Diesel,17120,2.0,21025,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17 reg,3
191.0,ULEZ,Coupe,2.1,Diesel,14615,2.0,22995,Automatic,2017,Mercedes-Benz,C-Class,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67 reg,3
191.0,ULEZ,Estate,2.1,Diesel,13750,2.0,20000,Automatic,2018,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
195.0,ULEZ,Coupe,1.5,Petrol,27625,2.0,21300,Automatic,2018,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68 reg,2
191.0,ULEZ,Saloon,2.0,Diesel,14571,2.0,19325,Automatic,2018,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68 reg,2
228.0,ULEZ,Estate,2.1,Hybrid ?? Diesel/Electric,28245,2.0,19325,Automatic,2018,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,2
191.0,ULEZ,Coupe,2.1,Diesel,22221,2.0,25000,Automatic,2018,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18 reg,2
195.0,ULEZ,Saloon,1.5,Petrol,10847,2.0,20800,Automatic,2018,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68 reg,2
168.0,ULEZ,Saloon,2.1,Diesel,23246,2.0,18075,Automatic,2018,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18 reg,2
181.0,ULEZ,Estate,1.5,Petrol,4000,2.0,23499,Automatic,2018,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68 reg,2
201.0,ULEZ,Coupe,2.1,Diesel,16300,2.0,24495,Automatic,2018,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 reg,2
191.0,ULEZ,Saloon,2.0,Diesel,13477,2.0,19375,Automatic,2018,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68 reg,2
168.0,ULEZ,Saloon,2.1,Diesel,17437,2.0,18200,Automatic,2018,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18 reg,2
181.0,ULEZ,Estate,2.0,Petrol,19264,2.0,17200,Automatic,2018,Mercedes-Benz,C-Class,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,2
242.0,ULEZ,Coupe,2.0,Petrol,17427,2.0,23950,Automatic,2018,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18 reg,2
195.0,ULEZ,Saloon,1.5,Petrol,15776,2.0,19300,Automatic,2018,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68 reg,2
201.0,ULEZ,Saloon,2.1,Diesel,18252,2.0,20150,Automatic,2018,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67 reg,2
469.0,ULEZ,Convertible,4.0,Petrol,5000,2.0,50000,Automatic,2018,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 reg,2
201.0,ULEZ,Coupe,2.1,Diesel,16722,2.0,25200,Automatic,2018,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18 reg,2
191.0,ULEZ,Saloon,2.0,Diesel,10054,2.0,24925,Automatic,2019,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Convertible,2.0,Diesel,12434,2.0,25750,Automatic,2019,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,4889,2.0,28950,Automatic,2019,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69 reg,1
191.0,ULEZ,Convertible,2.0,Diesel,12282,2.0,28925,Automatic,2019,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,4359,2.0,26550,Automatic,2019,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Coupe,2.0,Petrol,7110,2.0,26895,Automatic,2019,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Convertible,2.0,Diesel,6283,2.0,29550,Automatic,2019,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69 reg,1
191.0,ULEZ,Coupe,2.0,Diesel,3501,2.0,28925,Automatic,2019,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69 reg,1
191.0,ULEZ,Coupe,2.0,Petrol,5621,2.0,28395,Automatic,2019,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69 reg,1
191.0,ULEZ,Coupe,2.0,Diesel,12000,2.0,27991,Automatic,2019,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,13153,2.0,20675,Automatic,2019,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
158.0,ULEZ,Saloon,1.6,Diesel,20484,2.0,19775,Manual,2019,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,23153,2.0,18850,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,7593,2.0,21250,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,14492,2.0,20150,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,15473,2.0,20800,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
242.0,ULEZ,Estate,2.0,Diesel,14826,2.0,23825,Automatic,2019,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,1
254.0,ULEZ,Saloon,2.0,Petrol,10365,2.0,25125,Automatic,2019,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
195.0,ULEZ,Estate,1.5,Petrol,11729,2.0,22200,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,1
195.0,ULEZ,Estate,1.5,Petrol,12543,2.0,22950,Automatic,2019,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,15516,2.0,20750,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,8824,2.0,21625,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,17605,2.0,23525,Automatic,2019,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,8722,2.0,21525,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
242.0,ULEZ,Estate,2.0,Diesel,12757,2.0,24000,Automatic,2019,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,1
195.0,ULEZ,Saloon,1.5,Petrol,16316,2.0,21925,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
195.0,ULEZ,Saloon,1.5,Petrol,19116,2.0,21100,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,11563,2.0,20375,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,14821,2.0,20625,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,12488,2.0,20850,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,8951,2.0,21625,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,15609,2.0,20725,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,10607,2.0,21325,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,15196,2.0,20575,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,11634,2.0,21150,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,15616,2.0,20850,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,10840,2.0,21325,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,14908,2.0,21025,Automatic,2019,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
191.0,ULEZ,Saloon,2.0,Diesel,100,2.0,31540,Automatic,2020,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20 reg,0
402.0,ULEZ,Estate,2.0,Hybrid ?? Diesel/Electric Plug-in,10,2.0,45000,Automatic,2020,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70 reg,0
191.0,ULEZ,Saloon,1.6,Diesel,10,2.0,30520,Automatic,2020,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70 reg,0
191.0,ULEZ,Coupe,3.0,Petrol,30,2.0,53995,Automatic,2020,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70 reg,0
191.0,ULEZ,Coupe,2.0,Diesel,10,2.0,42790,Automatic,2020,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70 reg,0
108.0,ULEZ,SUV,1.5,Diesel,14800,2.0,16691,Manual,2017,Nissan,Qashqai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67 reg,3
108.0,ULEZ,SUV,1.5,Diesel,47000,2.0,12480,Manual,2017,Nissan,Qashqai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67 reg,3
108.0,ULEZ,SUV,1.5,Diesel,60016,2.0,10980,Manual,2017,Nissan,Qashqai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 reg,3
113.0,ULEZ,SUV,1.2,Petrol,28801,2.0,12828,Manual,2017,Nissan,Qashqai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 reg,3
128.0,ULEZ,SUV,1.2,Petrol,13165,2.0,11495,Manual,2017,Nissan,Qashqai,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
128.0,ULEZ,SUV,1.2,Petrol,18045,2.0,12799,Manual,2017,Nissan,Qashqai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
113.0,ULEZ,SUV,1.2,Petrol,29231,2.0,10499,Manual,2017,Nissan,Qashqai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67 reg,3
128.0,ULEZ,SUV,1.2,Petrol,33905,2.0,10500,Manual,2017,Nissan,Qashqai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
128.0,ULEZ,SUV,1.5,Diesel,22895,2.0,13320,Manual,2017,Nissan,Qashqai,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
128.0,ULEZ,SUV,1.2,Petrol,10888,2.0,11995,Manual,2017,Nissan,Qashqai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
128.0,ULEZ,SUV,1.6,Diesel,47823,2.0,13500,Automatic,2017,Nissan,Qashqai,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
114.0,ULEZ,SUV,1.5,Diesel,31510,2.0,9490,Manual,2017,Nissan,Qashqai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
128.0,ULEZ,SUV,1.6,Diesel,48293,2.0,12500,Automatic,2017,Nissan,Qashqai,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
114.0,Non-ULEZ,SUV,1.5,Diesel,30692,2.0,9990,Manual,2017,Nissan,Qashqai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
161.0,ULEZ,SUV,1.6,Petrol,26341,2.0,13000,Manual,2017,Nissan,Qashqai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
113.0,ULEZ,SUV,1.2,Petrol,17405,2.0,13800,Automatic,2017,Nissan,Qashqai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
113.0,ULEZ,SUV,1.2,Petrol,21225,2.0,14924,Automatic,2017,Nissan,Qashqai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
128.0,ULEZ,SUV,1.5,Diesel,33505,2.0,13000,Manual,2017,Nissan,Qashqai,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
128.0,ULEZ,SUV,1.2,Petrol,17694,2.0,12069,Automatic,2017,Nissan,Qashqai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
114.0,ULEZ,SUV,1.5,Diesel,5600,2.0,13990,Manual,2017,Nissan,Qashqai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
128.0,ULEZ,SUV,1.6,Diesel,41690,2.0,13995,Manual,2017,Nissan,Qashqai,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
128.0,ULEZ,SUV,1.5,Diesel,45549,2.0,12000,Manual,2017,Nissan,Qashqai,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
114.0,ULEZ,SUV,1.5,Diesel,19543,2.0,11000,Manual,2017,Nissan,Qashqai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
114.0,ULEZ,SUV,1.5,Diesel,22106,2.0,10999,Manual,2017,Nissan,Qashqai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
128.0,ULEZ,SUV,1.2,Petrol,18829,2.0,13000,Manual,2017,Nissan,Qashqai,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
128.0,ULEZ,SUV,1.6,Diesel,22248,2.0,15000,Automatic,2017,Nissan,Qashqai,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
114.0,ULEZ,SUV,1.5,Diesel,11900,2.0,14290,Manual,2017,Nissan,Qashqai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
