BHP,ULEZ,body,engine,fuel,link,mileage,name,owners,price,transmission,year
161,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011256469241,3194,Mercedes-Benz A Class 1.3L AMG Line A200 5dr,,"??24,500",Automatic,2019 (69 reg)
302,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010134966447,15809,Mercedes-Benz A Class 2L AMG A35 5dr,,"??32,175",Automatic,2019 (19 reg)
114,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011035736331,9358,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??21,725",Automatic,2019 (69 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202009254208039,10,Mercedes-Benz A Class 1.3 A180 AMG Line (Premium 2) (s/s) 5dr,,"??26,950",Manual,2020 (70 reg)
,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011116012716,5254,Mercedes-Benz A Class 2.0 A200d Sport (Executive) 8G-DCT (s/s) ?€?,,"??22,150",Automatic,2020 (20 reg)
,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202007050884361,3501,Mercedes-Benz A Class 2.0 A200d AMG Line (Premium 2) 8G-DCT ?€?,,"??27,995",Automatic,2020 (20 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012127025059,3199,Mercedes-Benz A Class 1.3 A200 AMG Line (s/s) 5dr,,"??23,495",Manual,2020 (69 reg)
,ULEZ,Hatchback,1.3L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202009254208423,10,Mercedes-Benz A Class 1.3 A250e 15.6kWh AMG Line (Premium 2) ?€?,,"??32,385",Automatic,2020 (70 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202009254207465,501,Mercedes-Benz A Class 1.5 A180d AMG Line (Executive) 7G-DCT ?€?,,"??27,225",Automatic,2020 (70 reg)
,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009254187927,501,Mercedes-Benz A Class 2.0 A200d AMG Line (Premium 2) 8G-DCT ?€?,,"??31,380",Automatic,2020 (70 reg)
,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009254189091,501,Mercedes-Benz A Class 2.0 A220d AMG Line 8G-DCT (s/s) 5dr,,"??29,725",Automatic,2020 (70 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202009254187179,10,Mercedes-Benz A Class 1.3 A200 AMG Line (Executive) 7G-DCT ?€?,,"??28,560",Automatic,2020 (70 reg)
,ULEZ,Saloon,1.3L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202009254208793,10,Mercedes-Benz A Class 1.3 A250e 15.6kWh AMG Line 8G-DCT (s/s) ?€?,,"??30,450",Automatic,2020 (70 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202009254187774,10,Mercedes-Benz A Class 1.3 A180 Sport (Executive) 7G-DCT (s/s) ?€?,,"??26,050",Automatic,2020 (70 reg)
,ULEZ,Saloon,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011166174657,8364,Mercedes-Benz A Class 1.5 A180d Sport (Executive) 7G-DCT (s/s) ?€?,,"??24,990",Automatic,2020 (20 reg)
204,ULEZ,Saloon,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202010305612154,43000,Mercedes-Benz C-Class 2.1 C 250 D AMG LINE PREMIUM PLUS 4d 204 ?€?,,"??20,991",Automatic,2017 (67 reg)
,ULEZ,Coupe,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202010024506312,42000,Mercedes-Benz C Class 2.1 C250d AMG Line (Premium Plus) ?€?,,"??24,450",Automatic,2017 (17 reg)
,ULEZ,Coupe,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202010024524919,63000,Mercedes-Benz C Class 2.1 C250d AMG Line G-Tronic+ (s/s) 2dr,2,"??20,450",Automatic,2017 (17 reg)
,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010265460586,14698,Mercedes-Benz C-Class C200 4Matic AMG Line Premium 4dr Auto ?€?,,"??21,500",Automatic,2017 (67 reg)
,ULEZ,Coupe,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202011246444882,25927,Mercedes-Benz C Class C220d AMG Line 2dr Auto 2.2,,"??19,599",Automatic,2017 (17 reg)
,ULEZ,Saloon,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202008202734512,10628,Mercedes-Benz C-Class C220d Sport 4dr Leather Seats 2.2,,"??16,800",Manual,2017 (67 reg)
201,ULEZ,Coupe,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202010265461144,24500,Mercedes-Benz C-Class 2.1 C 250 D AMG LINE PREMIUM PLUS 2d 201 ?€?,,"??24,750",Automatic,2017 (17 reg)
228,ULEZ,Saloon,2.1L,Hybrid ?€? Diesel/Electric,https://www.autotrader.co.uk/car-details/202011055825597,31587,Mercedes-Benz C Class 2.1L Sport C300dh 4dr,,"??17,000",Automatic,2017 (67 reg)
289,ULEZ,Saloon,2.0L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202012187226699,35840,Mercedes-Benz C Class 2L AMG Line C350e 4dr,,"??21,775",Automatic,2017 (67 reg)
289,ULEZ,Estate,2.0L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202009294338896,55150,Mercedes-Benz C Class 2L AMG Line C350e 5dr,,"??19,150",Automatic,2017 (17 reg)
201,ULEZ,Convertible,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202011256468829,19026,Mercedes-Benz C-Class C250 2.1 CDi AMG Line Cabriolet Auto 2dr ?€?,,"??22,990",Automatic,2017 (67 reg)
,ULEZ,Saloon,2.1L,Hybrid ?€? Diesel/Electric,https://www.autotrader.co.uk/car-details/202009143704604,49859,Mercedes-Benz C-Class C300h SE Executive Edition 4dr Auto ?€?,,"??15,800",Automatic,2017 (67 reg)
,ULEZ,Coupe,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202012297466006,30100,Mercedes-Benz C Class C220d AMG Line Premium Plus 2dr Auto 2.2,,"??21,961",Automatic,2017 (17 reg)
201,ULEZ,Saloon,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202011296604283,18333,Mercedes-Benz C Class 2.1L AMG Line C250d 4dr,,"??19,225",Automatic,2017 (67 reg)
,ULEZ,Coupe,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202007241641897,19000,Mercedes-Benz C Class 2.1 C220d AMG Line (Premium Plus) ?€?,2,"??23,290",Automatic,2017 (67 reg)
168,ULEZ,Coupe,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202010265461412,18700,Mercedes-Benz C-Class 2.1 C 220 D AMG LINE PREMIUM 2d 168 BHP,,"??22,995",Automatic,2017 (17 reg)
,ULEZ,Saloon,2.0L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202012026714359,22684,Mercedes-Benz C Class 2.0 C350e 6.4kWh Sport (Premium) ?€?,,"??18,390",Automatic,2017 (67 reg)
289,ULEZ,Saloon,2.0L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202009304379799,33038,Mercedes-Benz C Class 2L Sport C350e 4dr,,"??16,850",Automatic,2017 (17 reg)
181,ULEZ,Coupe,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202009193951598,21078,Mercedes-Benz C Class 2L AMG Line C200 2dr,,"??23,050",Automatic,2017 (67 reg)
242,ULEZ,Coupe,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202009083448905,30160,Mercedes-Benz C Class 2L AMG Line C300 2dr,,"??21,750",Automatic,2017 (67 reg)
289,ULEZ,Saloon,2.0L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202012177189750,39836,Mercedes-Benz C Class 2L Sport C350e 4dr,,"??17,000",Automatic,2017 (66 reg)
,ULEZ,Estate,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202012157101956,49508,Mercedes-Benz C-Class C220d AMG Line 5dr 9G-Tronic Leather ?€?,,"??17,000",Automatic,2017 (17 reg)
168,ULEZ,Saloon,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202010064662705,25837,Mercedes-Benz C Class 2.1L AMG Line C220d 4dr,,"??17,175",Automatic,2017 (66 reg)
181,ULEZ,Coupe,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010094818379,14412,Mercedes-Benz C Class 2L AMG Line C200 2dr,,"??23,125",Automatic,2017 (17 reg)
201,ULEZ,Convertible,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202011105978665,17112,Mercedes-Benz C Class 2.1L AMG Line C250d 2dr,,"??21,200",Automatic,2017 (17 reg)
168,ULEZ,Saloon,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202009304412992,19859,Mercedes-Benz C Class 2.1L AMG Line C220d 4dr,,"??20,650",Automatic,2017 (17 reg)
134,ULEZ,Saloon,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202012217300001,32218,Mercedes-Benz C Class 1.6L AMG Line C200d 4dr,,"??18,050",Automatic,2017 (67 reg)
168,ULEZ,Coupe,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202010024518590,12188,Mercedes-Benz C Class 2.1L AMG Line C220d 2dr,,"??21,375",Automatic,2017 (17 reg)
168,ULEZ,Estate,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202010124894800,22543,Mercedes-Benz C Class 2.1L Sport C220d 5dr,,"??17,050",Automatic,2017 (67 reg)
168,ULEZ,Estate,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202011055821401,49966,Mercedes-Benz C Class 2.1L AMG Line C220d 5dr,,"??17,250",Automatic,2017 (67 reg)
289,ULEZ,Saloon,2.0L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202012197247950,23327,Mercedes-Benz C Class 2L AMG Line C350e 4dr,,"??21,900",Automatic,2017 (17 reg)
,ULEZ,Saloon,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202007231602047,24925,Mercedes-Benz C-Class C250d 4Matic AMG Line 4dr Auto Leather ?€?,,"??18,500",Automatic,2017 (17 reg)
201,ULEZ,Saloon,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202010315635345,39509,Mercedes-Benz C Class 2.1L AMG Line C250d 4dr,,"??20,350",Automatic,2017 (67 reg)
228,ULEZ,Saloon,2.1L,Hybrid ?€? Diesel/Electric,https://www.autotrader.co.uk/car-details/202010064683676,37301,Mercedes-Benz C Class 2.1L AMG Line C300dh 4dr,,"??19,300",Automatic,2017 (67 reg)
168,ULEZ,Saloon,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202010195167313,19897,Mercedes-Benz C Class 2.1L AMG Line C220d 4dr,,"??17,900",Automatic,2017 (67 reg)
,ULEZ,Estate,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202012227325048,29969,Mercedes-Benz C-Class C250d Sport Premium 5dr Auto Leather ?€?,,"??18,400",Automatic,2017 (66 reg)
289,ULEZ,Saloon,2.0L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202011306625939,51962,Mercedes-Benz C Class 2L Sport C350e 4dr,,"??17,175",Automatic,2017 (17 reg)
168,ULEZ,Convertible,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202009304407337,18742,Mercedes-Benz C Class 2.1L AMG Line C220d 2dr,,"??22,925",Automatic,2017 (17 reg)
201,ULEZ,Saloon,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202010024532001,15369,Mercedes-Benz C Class 2.1L Sport C250d 4dr,,"??18,850",Automatic,2017 (67 reg)
,ULEZ,Saloon,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202009254211497,27881,Mercedes-Benz C-Class C250d 4Matic AMG Line Premium Plus 4dr ?€?,,"??21,900",Automatic,2017 (17 reg)
168,ULEZ,Saloon,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202009304408392,17350,Mercedes-Benz C Class 2.1L AMG Line C220d 4dr,,"??20,250",Automatic,2017 (17 reg)
289,ULEZ,Saloon,2.0L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202010155028765,21860,Mercedes-Benz C Class 2L Sport C350e 4dr,,"??19,000",Automatic,2017 (66 reg)
201,ULEZ,Saloon,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202010094796063,17120,Mercedes-Benz C Class 2.1L AMG Line C250d 4dr,,"??21,025",Automatic,2017 (17 reg)
,ULEZ,Coupe,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202012167153031,14615,Mercedes-Benz C Class 2.1 C220d Sport (Premium) G-Tronic+ ?€?,,"??22,995",Automatic,2017 (67 reg)
,ULEZ,Estate,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202011166168953,13750,Mercedes-Benz C Class 2.1 C220d AMG Line G-Tronic+ (s/s) 5dr,,"??20,000",Automatic,2018 (18 reg)
195,ULEZ,Coupe,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202010275470432,27625,Mercedes-Benz C Class 1.5L AMG Line EQ Boost C200 2dr,,"??21,300",Automatic,2018 (68 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010064662712,14571,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??19,325",Automatic,2018 (68 reg)
228,ULEZ,Estate,2.1L,Hybrid ?€? Diesel/Electric,https://www.autotrader.co.uk/car-details/202008222792269,28245,Mercedes-Benz C Class 2.1L AMG Line C300dh 5dr,,"??19,325",Automatic,2018 (67 reg)
,ULEZ,Coupe,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202012116984138,22221,Mercedes-Benz C Class C220d AMG Line Premium Plus 2dr Auto 2.2,,"??25,000",Automatic,2018 (18 reg)
195,ULEZ,Saloon,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202002247645891,10847,Mercedes-Benz C Class 1.5L AMG Line EQ Boost C200 4dr,,"??20,800",Automatic,2018 (68 reg)
168,ULEZ,Saloon,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202010074693958,23246,Mercedes-Benz C Class 2.1L Sport C220d 4dr,,"??18,075",Automatic,2018 (18 reg)
181,ULEZ,Estate,1.5L,Petrol,https://www.autotrader.co.uk/car-details/201908211392733,4000,Mercedes-Benz C-Class 1.5 C 200 AMG LINE PREMIUM 5d AUTO 181 ?€?,,"??23,499",Automatic,2018 (68 reg)
201,ULEZ,Coupe,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202011206315567,16300,Mercedes-Benz C-Class 2.1 C 250 D AMG LINE PREMIUM PLUS 2d 201 ?€?,,"??24,495",Automatic,2018 (18 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010185134153,13477,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??19,375",Automatic,2018 (68 reg)
168,ULEZ,Saloon,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202009294338902,17437,Mercedes-Benz C Class 2.1L Sport C220d 4dr,,"??18,200",Automatic,2018 (18 reg)
181,ULEZ,Estate,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011126036430,19264,Mercedes-Benz C Class 2L SE Executive Edition C200 5dr,,"??17,200",Automatic,2018 (67 reg)
242,ULEZ,Coupe,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202002277776127,17427,Mercedes-Benz C Class 2L AMG Line C300 2dr,,"??23,950",Automatic,2018 (18 reg)
195,ULEZ,Saloon,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202009284302557,15776,Mercedes-Benz C Class 1.5L Sport EQ Boost C200 4dr,,"??19,300",Automatic,2018 (68 reg)
201,ULEZ,Saloon,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202009304412913,18252,Mercedes-Benz C Class 2.1L AMG Line C250d 4dr,,"??20,150",Automatic,2018 (67 reg)
469,ULEZ,Convertible,4.0L,Petrol,https://www.autotrader.co.uk/car-details/201808069186782,5000,Mercedes-Benz C-Class 4.0 AMG C 63 PREMIUM 2d AUTO 469 BHP ?€?,,"??50,000",Automatic,2018 (18 reg)
201,ULEZ,Coupe,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202010104846260,16722,Mercedes-Benz C Class 2.1L AMG Line C250d 2dr,,"??25,200",Automatic,2018 (18 reg)
,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010285527015,10054,Mercedes-Benz C Class 2.0 C300d AMG Line (Premium) G-Tronic+ ?€?,,"??24,925",Automatic,2019 (19 reg)
,ULEZ,Convertible,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202008072203869,12434,Mercedes-Benz C Class 2.0 C300d AMG Line (Premium) Cabriolet ?€?,,"??25,750",Automatic,2019 (19 reg)
,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202001126072064,4889,Mercedes-Benz C Class 2.0 C220d AMG Line (Premium) G-Tronic+ ?€?,,"??28,950",Automatic,2019 (69 reg)
,ULEZ,Convertible,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011256478386,12282,Mercedes-Benz C Class 2.0 C300d AMG Line (Premium) Cabriolet ?€?,,"??28,925",Automatic,2019 (69 reg)
,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/201911124295138,4359,Mercedes-Benz C Class 2.0 C220d AMG Line (Premium) G-Tronic+ ?€?,,"??26,550",Automatic,2019 (19 reg)
,ULEZ,Coupe,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012116991555,7110,Mercedes-Benz C Class 2.0 C300 AMG Line (Premium) G-Tronic+ ?€?,,"??26,895",Automatic,2019 (19 reg)
,ULEZ,Convertible,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202008172580528,6283,Mercedes-Benz C Class 2.0 C220d AMG Line (Premium) Cabriolet ?€?,,"??29,550",Automatic,2019 (69 reg)
,ULEZ,Coupe,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202001126072110,3501,Mercedes-Benz C Class 2.0 C220d AMG Line G-Tronic+ (s/s) 2dr,,"??28,925",Automatic,2019 (69 reg)
,ULEZ,Coupe,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011256469970,5621,Mercedes-Benz C Class 2.0 C300 AMG Line (Premium) G-Tronic+ ?€?,,"??28,395",Automatic,2019 (69 reg)
,ULEZ,Coupe,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202007010738150,12000,Mercedes-Benz C Class 2.0 C300d AMG Line (Premium) G-Tronic+ ?€?,,"??27,991",Automatic,2019 (19 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202007211505280,13153,Mercedes-Benz C Class 2L AMG Line C220d 4dr,,"??20,675",Automatic,2019 (19 reg)
158,ULEZ,Saloon,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202012177186293,20484,Mercedes-Benz C Class 1.6L AMG Line C200d 4dr,,"??19,775",Manual,2019 (19 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009284287331,23153,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??18,850",Automatic,2019 (68 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202008262961349,7593,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??21,250",Automatic,2019 (19 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009244139255,14492,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??20,150",Automatic,2019 (19 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009013163685,15473,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??20,800",Automatic,2019 (19 reg)
242,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010155027203,14826,Mercedes-Benz C Class 2L AMG Line C300d 5dr,,"??23,825",Automatic,2019 (68 reg)
254,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010175109346,10365,Mercedes-Benz C Class 2L AMG Line C300 4dr,,"??25,125",Automatic,2019 (19 reg)
195,ULEZ,Estate,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202010134950323,11729,Mercedes-Benz C Class 1.5L Sport EQ Boost C200 5dr,,"??22,200",Automatic,2019 (68 reg)
195,ULEZ,Estate,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202010014433706,12543,Mercedes-Benz C Class 1.5L AMG Line EQ Boost C200 5dr,,"??22,950",Automatic,2019 (68 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202008222792206,15516,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??20,750",Automatic,2019 (19 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010024532776,8824,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??21,625",Automatic,2019 (19 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010144997148,17605,Mercedes-Benz C Class 2L AMG Line C220d 4dr,,"??23,525",Automatic,2019 (19 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009153751522,8722,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??21,525",Automatic,2019 (19 reg)
242,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010054609565,12757,Mercedes-Benz C Class 2L AMG Line C300d 5dr,,"??24,000",Automatic,2019 (68 reg)
195,ULEZ,Saloon,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202010285516414,16316,Mercedes-Benz C Class 1.5L Sport EQ Boost C200 4dr,,"??21,925",Automatic,2019 (19 reg)
195,ULEZ,Saloon,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202009224034504,19116,Mercedes-Benz C Class 1.5L Sport EQ Boost C200 4dr,,"??21,100",Automatic,2019 (68 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009294338875,11563,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??20,375",Automatic,2019 (19 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202008242854332,14821,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??20,625",Automatic,2019 (19 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202008242851459,12488,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??20,850",Automatic,2019 (19 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010024520640,8951,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??21,625",Automatic,2019 (19 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009213990117,15609,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??20,725",Automatic,2019 (19 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009153751540,10607,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??21,325",Automatic,2019 (19 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202008242854383,15196,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??20,575",Automatic,2019 (19 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202008212745291,11634,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??21,150",Automatic,2019 (19 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009234083427,15616,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??20,850",Automatic,2019 (19 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009234083425,10840,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??21,325",Automatic,2019 (19 reg)
191,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010285534655,14908,Mercedes-Benz C Class 2L Sport C220d 4dr,,"??21,025",Automatic,2019 (19 reg)
,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012237350994,100,Mercedes-Benz C Class 2.0 C220d AMG Line Night Edition ?€?,,"??31,540",Automatic,2020 (20 reg)
,ULEZ,Estate,2.0L,Hybrid ?€? Diesel/Electric Plug-in,https://www.autotrader.co.uk/car-details/202009254208283,10,Mercedes-Benz C Class 2.0 C300de 13.5kWh AMG Line Night ?€?,,"??45,000",Automatic,2020 (70 reg)
,ULEZ,Saloon,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202010054629970,10,Mercedes-Benz C Class 1.6 C200d AMG Line Edition (Premium) ?€?,,"??30,520",Automatic,2020 (70 reg)
,ULEZ,Coupe,3.0L,Petrol,https://www.autotrader.co.uk/car-details/202010295572194,30,Mercedes-Benz C Class 3.0 C43 V6 AMG (Premium Plus) G-Tronic+ ?€?,,"??53,995",Automatic,2020 (70 reg)
,ULEZ,Coupe,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010124896077,10,Mercedes-Benz C Class 2.0 C220d AMG Line (Premium Plus) ?€?,,"??42,790",Automatic,2020 (70 reg)
108,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010155035340,14800,Nissan Qashqai 1.5 DCI TEKNA PLUS 5d 108 BHP PARKING ASSIST+ ?€?,,"??16,691",Manual,2017 (67 reg)
